Customer;XDC;Size;Coating;Amount;Fitting;Date_Order;Date_Delivery_Ought;Date_Delivery_Is;Delivery_Comment;General_Comment;Division_Tag;Machine;Machine_Comment;Machine_Type;Training_Kits;Dummy_Sets;Channels;Delivery_Time;Locality_Country;Locality_City;Sci_Ltd;Sci_Inc;Contract_Manufacturing;Replacement_Delivery;Replacement_for_ID;PO;PO_Inc;OC_AG;OC_Inc;Date_Order_Month;Date_Delivery_Month;Date_Order_Year;Date_Delivery_Year
Vidya Holdings Ltd;PDC;80;T3;10.0;S5/S11;2021-05-07;2021-07-02;2021-07-30;;;;;;;;;;84.0;UK;London;;;;;;V20210507-1;;26038;;2021-05;2021-07;2021;2021.0
Euroimmun AG;PDC;70;T1;2.0;S5/S11;2021-05-10;2021-08-02;2021-09-07;;;;;;;;;;120.0;Germany;Luebeck;;;;;;304258/-59;;26040;;2021-05;2021-09;2021;2021.0
Scienion Inc;NDC;NL;T2;4.0;LEE;2021-05-10;;2022-01-11;;;;1.0;;SX NANO;;1;2;246.0;USA;Phoenix;;;;;;20210510;100619;26048;;2021-05;2022-01;2021;2022.0
Scienion Inc;NDC;NM;T2;2.0;LEE;2021-05-10;;2021-09-30;;;;1.0;;SX NANO;;;2;143.0;USA;Phoenix;;;;;;20210510;100619;26048;;2021-05;2021-09;2021;2021.0
Scienion Inc;NDC;NH;T2;4.0;LEE;2021-05-10;;2022-01-11;;;;1.0;;SX NANO;;;2;246.0;USA;Phoenix;;;;;;20210510;100619;26048;;2021-05;2022-01;2021;2022.0
K&K Constultant Group Inc;PDC;80;T2;6.0;S5/S11;2021-04-12;2021-07-05;2021-06-09;Dummy-Set sent @ 2021-05-20;;;1.0;;S3;;1;2;58.0;USA;Torrance;;1.0;;;;15321;100597;26142.0;201777.0;2021-04;2021-06;2021;2021.0
UCSF;PDC;80;;2.0;S5/S11;2021-03-22;2021-07-30;;;Order erhalten 2021-05-11;BH 304A;;;;;;;;USA;San Francisco;;1.0;;;;B002064308;;26044;;2021-03;;2021;
Grace BioLabs;PDC;70;T4;1.0;S5/S11;2021-04-26;2021-07-19;2021-06-04;;;;;;;;;;39.0;USA;Bend;;;;;;PO 12420 Revised;100611;26050.0;;2021-04;2021-06;2021;2021.0
Grace BioLabs;PDC;90;T4;1.0;S5/S11;2021-04-26;2021-07-19;2021-06-04;;;;;;;;;;39.0;USA;Bend;;;;;;PO 12420 Revised;100611;26050.0;;2021-04;2021-06;2021;2021.0
Grace BioLabs;PDC;100;T4;1.0;S5/S11;2021-04-26;2021-07-19;2021-07-14;;;;;;;;;;79.0;USA;Bend;;;;;;PO 12420 Revised;100611;26050.0;;2021-04;2021-07;2021;2021.0
Nypro Limited / DnaNudge;PDC;70;T2;2.0;S5/S11;2021-01-26;2021-02-12;2021-05-17;in Absprache mit Marco zu T2 geändert am 2021-05-12;CM Dortmund;;;;;;;;111.0;Ireland;Dublin;;;1.0;;;Mirko (email vom 26.01.2021);;25794;;2021-01;2021-05;2021;2021.0
Scienion Inc;PDC-C;CS;;1.0;S5/S11;2021-05-13;2021-08-05;2022-05-19;Dummy-Kit @ 2021-07-08;;;1.0;;CO F1.4;;1;2;371.0;USA;Phoenix;;;;;;20210513;100622;26072.0;;2021-05;2022-05;2021;2022.0
Scienion Inc;PDC-C;CM;;1.0;S5/S11;2021-05-13;2021-08-05;2022-05-19;;;;1.0;;CO F1.4;;;2;371.0;USA;Phoenix;;;;;;20210513;100622;26072.0;;2021-05;2022-05;2021;2022.0
Scienion Inc;PDC;80;;2.0;S5/S11;2021-05-13;2021-08-05;2022-05-19;;;;1.0;;CO F1.4;;;2;371.0;USA;Phoenix;;;;;;20210513;100622;26072.0;;2021-05;2022-05;2021;2022.0
Zhongke Scientific & Technical Co. Ltd;PDC;80;T3;1.0;S3;2021-05-07;2021-07-30;2021-06-18;;;Northwest University of China;;;;;;;42.0;China;Guangzhou;;;;;;01-20210507;;26052.0;;2021-05;2021-06;2021;2021.0
ADC;PDC;80;T2;1.0;S3;2021-05-12;2021-05-19;2021-05-26;119108 RECOND BACK;;;;;;;;;14.0;Ireland;Donegal;;;;1.0;119108;4700765574-1417-IED;;25718.0;;2021-05;2021-05;2021;2021.0
ADC;PDC;80;T2;1.0;S3;2021-05-12;2021-05-19;2021-05-26;;;;;;;;;;14.0;Ireland;Donegal;;;;1.0;108248;4700765574-1417-IED;;25718.0;;2021-05;2021-05;2021;2021.0
ADC;PDC;80;T2;1.0;S3;2021-05-12;2021-05-19;2021-05-26;;;;;;;;;;14.0;Ireland;Donegal;;;;1.0;108243;4700765574-1417-IED;;25718.0;;2021-05;2021-05;2021;2021.0
ADC;PDC;80;T2;1.0;S3;2021-05-12;2021-05-19;2021-05-26;;;;;;;;;;14.0;Ireland;Donegal;;;;1.0;118950;4700765574-1417-IED;;25718.0;;2021-05;2021-05;2021;2021.0
ADC;PDC;80;T2;1.0;S3;2021-05-12;2021-05-19;2021-05-26;;;;;;;;;;14.0;Ireland;Donegal;;;;1.0;108624;4700765574-1417-IED;;25718.0;;2021-05;2021-05;2021;2021.0
ADC;PDC;80;T2;1.0;S3;2021-05-12;2021-05-19;2021-05-26;;;;;;;;;;14.0;Ireland;Donegal;;;;1.0;108620;4700765574-1417-IED;;25718.0;;2021-05;2021-05;2021;2021.0
ADC;PDC;80;T2;1.0;S3;2021-05-12;2021-05-19;2021-05-26;;;;;;;;;;14.0;Ireland;Donegal;;;;1.0;119007;4700765574-1417-IED;;25718.0;;2021-05;2021-05;2021;2021.0
ADC;PDC;80;T2;1.0;S3;2021-05-12;2021-05-19;2021-05-26;118465 RECOND BACK;;;;;;;;;14.0;UK;Witney;;;;1.0;118465;0A84702;;25330.0;;2021-05;2021-05;2021;2021.0
ADC;PDC;80;T2;1.0;S3;2021-05-12;2021-05-19;2021-05-26;;;;;;;;;;14.0;UK;Witney;;;;1.0;118398;0A84702;;25330.0;;2021-05;2021-05;2021;2021.0
Randox Teoranta;PDC;80;;10.0;S5/S11;2021-03-26;2021-05-31;2021-05-25;Part 2;;;;;;;;;60.0;Ireland;Dungloe;;;;;;523206;;26221;;2021-03;2021-05;2021;2021.0
ADC;PDC;100;T3;5.0;S3;2021-05-14;2021-08-06;2021-10-06;;;;;;;;;;145.0;USA;Alameda;;1.0;;;;#463;;26058.0;;2021-05;2021-10;2021;2021.0
WAD GROUP CO. Ltd;PDC-C;CS;;1.0;S5/S11;2021-05-17;;2021-06-11;Dummy-Kit sent @ 2021-06-11;;;1.0;;CO F1.4;;1;1;25.0;China;Shanghai;;;;;;WSWP202105SCIENION-1;;26059.0;;2021-05;2021-06;2021;2021.0
WAD GROUP CO. Ltd;PDC-C;CM;;1.0;S5/S11;2021-05-17;;2021-06-11;;;;1.0;;CO F1.4;;;1;25.0;China;Shanghai;;;;;;WSWP202105SCIENION-1;;26059.0;;2021-05;2021-06;2021;2021.0
WAD GROUP CO. Ltd;PDC-C;CL;;1.0;S5/S11;2021-05-17;;2021-06-11;;;;1.0;;CO F1.4;;;1;25.0;China;Shanghai;;;;;;WSWP202105SCIENION-1;;26059.0;;2021-05;2021-06;2021;2021.0
Hospital Ramon y Cajal;PDC;70;T2;2.0;S5/S11;2021-05-17;2021-08-09;2021-11-16;;;;;;;;;;183.0;Spain;Madrid;;;;;;20210506-SP-EB-1.0;;26060.0;;2021-05;2021-11;2021;2021.0
Zhongke Scientific & Technical Co. Ltd;PDC;80;T4;1.0;S3;2021-05-17;2021-10-08;2021-10-06;;;Wayen;;;;;;;142.0;China;Guangzhou;;;;;;01-20210517;;26061.0;;2021-05;2021-10;2021;2021.0
BYU-Provo;PDC-C;CM;;1.0;S5/S11;2021-05-12;;2022-06-02;;;;;;;;;;386.0;USA;Provo;;;;;;PR147849;100620;;;2021-05;2022-06;2021;2022.0
BYU-Provo;PDC-C;CL;;1.0;S5/S11;2021-05-12;;2022-06-02;;;;;;;;;;386.0;USA;Provo;;;;;;PR147849;100620;;;2021-05;2022-06;2021;2022.0
Phadia AB (Thermo Fisher Scientific);PDC;60;T4;3.0;S5/S11;2021-05-18;2021-08-10;2022-01-28;;;;;;;;;;255.0;Sweden;Uppsala;;;;;;PR202170453;;26064;;2021-05;2022-01;2021;2022.0
Dendris;PDC;70;T1;1.0;S5/S11;2021-05-18;2021-08-10;2021-12-16;;;;;;;;;;212.0;France;Labege;;;;;;#465;;26066;;2021-05;2021-12;2021;2021.0
UCSD;PDC-C;CM;;2.0;S5/S11;2021-05-19;2021-08-11;2022-06-02;;;;;;;;;;379.0;USA;San Diego;;1.0;;;;PUR00254073;100628;26067;;2021-05;2022-06;2021;2022.0
Scienion Inc;PDC;70;T1;9.0;S5/S11;2021-05-13;;2022-04-06;1TK @ 2022-04-07 / Part 1;;;1.0;;SX;;1;8;328.0;USA;Phoenix;;;;;;20210512;100621;26071;;2021-05;2022-04;2021;2022.0
Scienion Inc;PDC;70;T2;18.0;S5/S11;2021-05-13;;2022-04-09;;;;1.0;;SX;;;8;331.0;USA;Phoenix;;;;;;20210512;100621;26071;;2021-05;2022-04;2021;2022.0
ICFO;PDC;70;T1;1.0;S5/S11;2021-05-20;2021-08-12;2021-08-23;;;;;;;;;;95.0;Spain;Castelldefels;;;;;;202102112;;26082;;2021-05;2021-08;2021;2021.0
ICFO;PDC;70;T3;1.0;S5/S11;2021-05-20;2021-08-12;2021-08-23;;;;;;;;;;95.0;Spain;Castelldefels;;;;;;202102112;;26082;;2021-05;2021-08;2021;2021.0
Pamgene International B.V.;PDC;70;;2.0;S5/S11;2021-05-19;2021-05-28;2021-05-21;Recond. back;;;;;;;;;2.0;Netherlands;Hertogenbosch;;;;1.0;119449, 119609;PO-MAN-000313;;25733.0;;2021-05;2021-05;2021;2021.0
Randox Teoranta;PDC;80;;1.0;S5/S11;2021-05-20;2021-05-28;2021-05-26;;;;;;;;;;6.0;Ireland;Dungloe;;;;1.0;100591;522889;;25791;;2021-05;2021-05;2021;2021.0
Innobiochips;PDC;90;T4;1.0;S5/S11;2021-05-21;2021-05-28;2021-05-26;;;;;;;;;;5.0;France;Loos;;;;1.0;110816;2012-426;;25680.0;;2021-05;2021-05;2021;2021.0
ADC;PDC;80;T2;59.0;S3;2021-03-01;2021-03-31;2021-06-04;Part 2;March call off;;;;;;;;95.0;Ireland;Donegal;;;;;;4700765574-1417-IED;;25718;;2021-03;2021-06;2021;2021.0
MSKCC;PDC;70;T1;2.0;S5/S11;2021-05-20;2021-12-10;2021-12-07;;;Memorial Sloan Kettering Cancer Center;;;;;;;201.0;USA;New York;;1.0;;;;C21736052;100627;26069;201818.0;2021-05;2021-12;2021;2021.0
MSKCC;PDC;70;T4;2.0;S5/S11;2021-05-20;2021-12-10;2021-12-29;;;Memorial Sloan Kettering Cancer Center;;;;;;;223.0;USA;New York;;1.0;;;;C21736052;100627;26069;201818.0;2021-05;2021-12;2021;2021.0
MSKCC;PDC-C;CM;;3.0;S5/S11;2021-05-20;2021-12-10;2021-12-20;;;Memorial Sloan Kettering Cancer Center;;;;;;;214.0;USA;New York;;1.0;;;;C21736052;100627;26069;201818.0;2021-05;2021-12;2021;2021.0
Uni Edinburgh;PDC;80;T2;2.0;S5/S11;2021-05-21;2021-08-13;2021-09-17;;;School of Chemistry;;;;;;;119.0;UK;Edinburgh;;;;;;CH65026;;26079;;2021-05;2021-09;2021;2021.0
Duke University Healthsystems Inc;PDC;60;T3;1.0;S5/S11;2021-05-14;2021-08-06;2021-10-05;;;;;;;;;;144.0;USA;Durham;;1.0;;;;4551014497;100624;26076.0;201813.0;2021-05;2021-10;2021;2021.0
Duke University Healthsystems Inc;PDC;70;T3;2.0;S5/S11;2021-05-14;2021-08-06;2021-10-05;;;;;;;;;;144.0;USA;Durham;;1.0;;;;4551014497;100624;26076.0;201813.0;2021-05;2021-10;2021;2021.0
Duke University Healthsystems Inc;NDC;NL;T2;1.0;LEE;2021-05-14;2021-08-06;2021-10-26;;;;;;;;;;165.0;USA;Durham;;1.0;;;;4551014497;100624;26076.0;201813.0;2021-05;2021-10;2021;2021.0
ADC;PDC;80;T2;1.0;S3;2021-05-26;;2021-05-26;;;;;;;;;;0.0;Ireland;Donegal;;;;1.0;119452;4700765574-1417-IED;;25718.0;;2021-05;2021-05;2021;2021.0
ADC;PDC;80;T2;1.0;S3;2021-05-26;;2021-05-26;;;;;;;;;;0.0;Ireland;Donegal;;;;1.0;108696;4700765574-1417-IED;;25718.0;;2021-05;2021-05;2021;2021.0
UCSF;PDC;60;;2.0;S5/S11;2021-05-13;2021-08-05;2021-09-01;;;BH 304A;;;;;;;111.0;USA;San Francisco;;1.0;;;;B002097256;100623;26077.0;201812.0;2021-05;2021-09;2021;2021.0
Safeguard Biosystems Inc;PDC;90;T2;4.0;S5/S11;2021-05-21;2021-08-13;2021-08-26;;;;;;;;;;97.0;USA;Northvale;;1.0;;;;467;100631;26091;;2021-05;2021-08;2021;2021.0
GenMark Diagnostics Inc;PDC;80;T1;1.0;S5/S11;2021-05-26;2021-05-28;2021-05-26;;;;;;;;;;0.0;USA;Carlsbad;;1.0;;1.0;108203;20200929PDC;;25442.0;;2021-05;2021-05;2021;2021.0
Uni Nottingham;PDC;70;T1;8.0;S5/S11;2021-05-17;2021-08-09;2021-10-13;Part 3;;;;;;;;;149.0;UK;Nottingham;;;;;;4470410;;26083;;2021-05;2021-10;2021;2021.0
Uni Nottingham;PDC;70;T2;2.0;S5/S11;2021-05-17;2021-08-09;2021-09-17;Part 1;;;;;;;;;123.0;UK;Nottingham;;;;;;4470410;;26083;;2021-05;2021-09;2021;2021.0
ADC;PDC;80;T2;1.0;S3;2021-05-12;;2021-05-26;119108 RECOND;;;;;;;;;14.0;Ireland;Donegal;;;;1.0;119108;;;;;2021-05;2021-05;2021;2021.0
ADC;PDC;80;T2;1.0;S3;2021-05-12;;2021-05-26;;;;;;;;;;14.0;Ireland;Donegal;;;;1.0;108248;;;;;2021-05;2021-05;2021;2021.0
ADC;PDC;80;T2;1.0;S3;2021-05-12;;2021-05-26;;;;;;;;;;14.0;Ireland;Donegal;;;;1.0;108243;;;;;2021-05;2021-05;2021;2021.0
ADC;PDC;80;T2;1.0;S3;2021-05-12;;2021-05-26;;;;;;;;;;14.0;Ireland;Donegal;;;;1.0;118950;;;;;2021-05;2021-05;2021;2021.0
ADC;PDC;80;T2;1.0;S3;2021-05-12;;2021-05-26;;;;;;;;;;14.0;Ireland;Donegal;;;;1.0;108624;;;;;2021-05;2021-05;2021;2021.0
ADC;PDC;80;T2;1.0;S3;2021-05-12;;2021-05-26;;;;;;;;;;14.0;Ireland;Donegal;;;;1.0;108620;;;;;2021-05;2021-05;2021;2021.0
ADC;PDC;80;T2;1.0;S3;2021-05-12;;2021-05-26;;;;;;;;;;14.0;Ireland;Donegal;;;;1.0;119007;;;;;2021-05;2021-05;2021;2021.0
Lumensia Sensors;PDC;90;T3;1.0;S5/S11;2021-05-25;2021-08-17;2021-06-18;;;Universidad Politechnica de Valencia;1.0;;S3;;1;1;24.0;Spain;Valencia;;;;;;MY21/IUTNA/S/8;;26074;;2021-05;2021-06;2021;2021.0
Lumensia Sensors;PDC;100;T3;1.0;S5/S11;2021-05-25;2021-08-17;2021-06-18;;;Universidad Politechnica de Valencia;1.0;;S3;;;1;24.0;Spain;Valencia;;;;;;MY21/IUTNA/S/8;;26074;;2021-05;2021-06;2021;2021.0
Queen's University Belfast;PDC;70;T2;1.0;S5/S11;2021-05-21;2021-08-13;2021-08-25;;;;;;;;;;96.0;UK;Belfast;;;;;;58180119;;26085.0;;2021-05;2021-08;2021;2021.0
Uni Portsmouth;PDC;80;;10.0;S5/S11;2021-05-27;2021-07-23;2021-07-27;;;;;;;;;;61.0;UK;Portsmouth;;;;;;SCI03386;;26111;;2021-05;2021-07;2021;2021.0
Scienion Inc;PDC;80;T1;10.0;S5/S11;2021-05-18;2021-08-02;2022-05-16;;;;;;;;;;363.0;USA;Phoenix;;;;;;20210517;100626;26089;;2021-05;2022-05;2021;2022.0
MiDIAGNOSTICS;PDC;70;T4;1.0;S5/S11;2021-05-07;2021-07-05;2021-07-02;Order kam am 2021-05-27;JUNE21 Call Off;;;;;;;;56.0;Belgium;Heverlee;;;;;;PO/21/00308;;26117.0;;2021-05;2021-07;2021;2021.0
MiDIAGNOSTICS;PDC;100;T4;1.0;S5/S11;2021-05-07;2021-07-05;2021-07-02;Order kam am 2021-05-27;JUNE21 Call Off;;;;;;;;56.0;Belgium;Heverlee;;;;;;PO/21/00308;;26117.0;;2021-05;2021-07;2021;2021.0
MiDIAGNOSTICS;PDC;70;T4;1.0;S5/S11;2021-08-01;2021-08-16;2021-10-12;;AUGUST21 Call Off;;;;;;;;72.0;Belgium;Heverlee;;;;;;PO/21/00308;;26117.0;;2021-08;2021-10;2021;2021.0
MiDIAGNOSTICS;PDC;100;T4;1.0;S5/S11;2021-08-01;2021-08-16;2021-10-12;;AUGUST21 Call Off;;;;;;;;72.0;Belgium;Heverlee;;;;;;PO/21/00308;;26117.0;;2021-08;2021-10;2021;2021.0
MiDIAGNOSTICS;PDC;70;T4;1.0;S5/S11;2021-10-01;2021-10-18;2021-11-08;;OCTOBER21 Call Off;;;;;;;;38.0;Belgium;Heverlee;;;;;;PO/21/00308;;26117.0;;2021-10;2021-11;2021;2021.0
MiDIAGNOSTICS;PDC;100;T4;1.0;S5/S11;2021-10-01;2021-10-18;2021-11-08;;OCTOBER21 Call Off;;;;;;;;38.0;Belgium;Heverlee;;;;;;PO/21/00308;;26117.0;;2021-10;2021-11;2021;2021.0
MiDIAGNOSTICS;PDC;70;T4;1.0;S5/S11;2021-12-01;2021-12-13;2021-12-17;;DECEMBER21 Call Off;;;;;;;;16.0;Belgium;Heverlee;;;;;;PO/21/00308;;26117.0;;2021-12;2021-12;2021;2021.0
MiDIAGNOSTICS;PDC;100;T4;1.0;S5/S11;2021-12-01;2021-12-13;2022-02-17;;DECEMBER21 Call Off;;;;;;;;78.0;Belgium;Heverlee;;;;;;PO/21/00308;;26117.0;;2021-12;2022-02;2021;2022.0
Scienion Inc;PDC-C;CS;;4.0;S5/S11;2021-05-26;2021-08-18;2022-02-11;;;;;;;;;;261.0;USA;Phoenix;;;;;;20210526;100634;26097;;2021-05;2022-02;2021;2022.0
Scienion Inc;PDC-C;CM;;4.0;S5/S11;2021-05-26;2021-08-18;2022-05-17;;;;;;;;;;356.0;USA;Phoenix;;;;;;20210526;100634;26097;;2021-05;2022-05;2021;2022.0
Scienion Inc;PDC-C;CL;;4.0;S5/S11;2021-05-26;2021-08-18;2022-02-11;;;;;;;;;;261.0;USA;Phoenix;;;;;;20210526;100634;26097;;2021-05;2022-02;2021;2022.0
Scienion Inc;NDC;NL;T2;4.0;LEE;2021-05-26;2021-08-18;2022-01-05;;;;;;;;;;224.0;USA;Phoenix;;;;;;20210526;100634;26097;;2021-05;2022-01;2021;2022.0
Scienion Inc;NDC;NM;T2;4.0;LEE;2021-05-26;2021-08-18;2022-01-05;;;;;;;;;;224.0;USA;Phoenix;;;;;;20210526;100634;26097;;2021-05;2022-01;2021;2022.0
Scienion Inc;NDC;NH;T2;4.0;LEE;2021-05-26;2021-08-18;2022-01-05;;;;;;;;;;224.0;USA;Phoenix;;;;;;20210526;100634;26097;;2021-05;2022-01;2021;2022.0
PCL Inc;PDC;SolB;;4.0;S5/S11;2021-05-28;2021-08-20;2021-09-03;Part 1;;;;;;;;;98.0;South Korea;Seoul;;;;;;20210528-PCL0118;;26100;;2021-05;2021-09;2021;2021.0
ADC;PDC;80;T2;45.0;S3;2021-04-01;2021-04-30;2021-05-31;Part 1;Call off APRIL;;;;;;;;60.0;UK;Witney;;;;;;0A84742;;25825;;2021-04;2021-05;2021;2021.0
Cellenion SASU;PDC-C;CS;;1.0;S5/S11;2021-04-14;2021-07-07;2021-05-28;Part 1;;;;;;;;;44.0;France;Lyon;;;;;;499;;25991.0;;2021-04;2021-05;2021;2021.0
Cellenion SASU;PDC-C;CM;;3.0;S5/S11;2021-04-14;2021-07-07;2021-05-28;Part 1;;;;;;;;;44.0;France;Lyon;;;;;;499;;25991.0;;2021-04;2021-05;2021;2021.0
Cellenion SASU;PDC-C;CL;;1.0;S5/S11;2021-04-14;2021-07-07;2021-05-28;Part 1;;;;;;;;;44.0;France;Lyon;;;;;;499;;25991.0;;2021-04;2021-05;2021;2021.0
ADC;PDC;80;T2;33.0;S3;2021-05-01;2021-05-31;2021-07-05;Part 2;Call off MAY;;;;;;;;65.0;UK;Witney;;;;;;0A84742;;25825;;2021-05;2021-07;2021;2021.0
Scienion Inc;PDC;FAT;;30.0;S5/S11;2021-05-27;2021-07-01;2021-08-04;;;;;;;;;;69.0;USA;Phoenix;;;;;;20210527;100636;;260106.0;2021-05;2021-08;2021;2021.0
Lawrence Berkeley National Laboratory;PDC;60;T2;4.0;S5/S11;2021-05-27;2021-08-19;2022-05-13;Dummy-Set @ 2021-09-13;;US Dept of Energy;1.0;;CO X1;;1;1;351.0;USA;Berkeley;;1.0;;;;7588161;100635;26101.0;201830.0;2021-05;2022-05;2021;2022.0
Lawrence Berkeley National Laboratory;PDC;60;T4;2.0;S5/S11;2021-05-27;2021-08-19;2021-09-09;;;US Dept of Energy;1.0;;CO X1;;;1;105.0;USA;Berkeley;;1.0;;;;7588161;100635;26101.0;201830.0;2021-05;2021-09;2021;2021.0
Lawrence Berkeley National Laboratory;PDC;60;;2.0;S5/S11;2021-05-27;2021-08-19;2021-12-07;;;US Dept of Energy;1.0;;CO X1;;;1;194.0;USA;Berkeley;;1.0;;;;7588161;100635;26101.0;201830.0;2021-05;2021-12;2021;2021.0
NY Genome Center;PDC;90;T4;2.0;S5/S11;2021-05-24;2021-08-16;2021-09-20;;;;;;;;;;119.0;USA;New York;;1.0;;;;10661;100632;26094;201825.0;2021-05;2021-09;2021;2021.0
Mammoth Biosciences Inc;PDC;70;T1;8.0;S5/S11;2021-04-21;2021-08-13;2021-10-22;Dummy-Kit @ 2021-07-08;;;1.0;PICO/NANO;S3;;1;4;184.0;USA;Brisbane;;1.0;;;;140;100604;26096;;2021-04;2021-10;2021;2021.0
Mammoth Biosciences Inc;PDC;70;;4.0;S5/S11;2021-04-21;2021-08-13;2021-11-03;;;;1.0;PICO/NANO;S3;;;4;196.0;USA;Brisbane;;1.0;;;;140;100604;26096;;2021-04;2021-11;2021;2021.0
Mammoth Biosciences Inc;NDC;NL;T2;3.0;LEE;2021-04-21;2021-08-13;2021-08-30;;;;1.0;PICO/NANO;S3;;;4;131.0;USA;Brisbane;;1.0;;;;140;100604;26096;;2021-04;2021-08;2021;2021.0
Mammoth Biosciences Inc;NDC;NM;T2;3.0;LEE;2021-04-21;2021-08-13;2021-08-30;;;;1.0;PICO/NANO;S3;;;4;131.0;USA;Brisbane;;1.0;;;;140;100604;26096;;2021-04;2021-08;2021;2021.0
Dendris;PDC;70;T1;1.0;S5/S11;2021-05-27;2021-08-19;2021-12-16;;;;;;;;;;203.0;France;Labege;;;;;;2021/072;;26104;;2021-05;2021-12;2021;2021.0
Viramed Biotech AG;PDC;80;;4.0;S5/S11;2021-04-26;2021-08-16;2021-10-21;Order erhalten 2021-05-31;Order erhalten 2021-05-31;;;;;;;;178.0;Germany;Planegg;;;;;;9004279-1;;26105;;2021-04;2021-10;2021;2021.0
Viramed Biotech AG;PDC;80;T2;4.0;S5/S11;2021-04-26;2021-08-16;2021-08-27;Part 1;Order erhalten 2021-05-31;;;;;;;;123.0;Germany;Planegg;;;;;;9004279-1;;26105;;2021-04;2021-08;2021;2021.0
Viramed Biotech AG;PDC;80;T3;4.0;S5/S11;2021-04-26;2021-08-16;2021-10-08;Order erhalten 2021-05-31;Order erhalten 2021-05-31;;;;;;;;165.0;Germany;Planegg;;;;;;9004279-1;;26105;;2021-04;2021-10;2021;2021.0
Siemens Healthineers Nederland B.V.;PDC;80;T3;2.0;S5/S11;2021-05-25;;2021-07-30;;JULY21 Call Off;;;;;;;;66.0;Netherlands;Eindhoven;;;;;;4530517303;;26129.0;;2021-05;2021-07;2021;2021.0
Siemens Healthineers Nederland B.V.;PDC;80;T3;2.0;S5/S11;2021-08-01;;2021-09-10;;AUGUST21 Call Off;;;;;;;;40.0;Netherlands;Eindhoven;;;;;;4530517303;;26129.0;;2021-08;2021-09;2021;2021.0
Siemens Healthineers Nederland B.V.;PDC;80;T3;2.0;S5/S11;2021-09-01;;2021-09-23;;SEPTEMBER21 Call Off;;;;;;;;22.0;Netherlands;Eindhoven;;;;;;4530517303;;26129.0;;2021-09;2021-09;2021;2021.0
Siemens Healthineers Nederland B.V.;PDC;80;T3;2.0;S5/S11;2021-10-01;;2021-10-29;;OCTOBER21 Call Off;;;;;;;;28.0;Netherlands;Eindhoven;;;;;;4530517303;;26129.0;;2021-10;2021-10;2021;2021.0
Siemens Healthineers Nederland B.V.;PDC;80;T3;2.0;S5/S11;2021-11-01;;2021-12-06;;NOVEMBER21 Call Off;;;;;;;;35.0;Netherlands;Eindhoven;;;;;;4530517303;;26129.0;;2021-11;2021-12;2021;2021.0
Siemens Healthineers Nederland B.V.;PDC;80;T3;2.0;S5/S11;2021-12-01;;2021-12-06;;DECEMBER21 Call Off;;;;;;;;5.0;Netherlands;Eindhoven;;;;;;4530517303;;26129.0;;2021-12;2021-12;2021;2021.0
ADC;PDC;80;T2;10.0;S3;2021-04-01;2021-04-30;2021-06-08;Part 2;April call off;;;;;;;;68.0;Ireland;Donegal;;;;;;4700765574-1417-IED;;25718;;2021-04;2021-06;2021;2021.0
ADC;PDC;80;T2;27.0;S3;2021-04-01;2021-04-30;2021-06-25;Part 3;April call off;;;;;;;;85.0;Ireland;Donegal;;;;;;4700765574-1417-IED;;25718;;2021-04;2021-06;2021;2021.0
ADC;PDC;80;T2;10.0;S3;2021-04-01;2021-04-30;2021-07-05;Part 4;April call off;;;;;;;;95.0;Ireland;Donegal;;;;;;4700765574-1417-IED;;25718;;2021-04;2021-07;2021;2021.0
Uni Stanford;PDC;60;T1;2.0;S5/S11;2021-06-02;2021-10-15;2021-10-15;;;;;;;;;;135.0;USA;Stanford;;1.0;;;;62612094;100639;26122;201835.0;2021-06;2021-10;2021;2021.0
Uni Stanford;PDC;70;T1;2.0;S5/S11;2021-06-02;2021-10-15;2021-10-15;;;;;;;;;;135.0;USA;Stanford;;1.0;;;;62612094;100639;26122;201835.0;2021-06;2021-10;2021;2021.0
Synthego;PDC;70;T4;3.0;S5/S11;2021-06-02;2021-08-25;2021-09-22;;;;;;;;;;112.0;USA;Redwood City;;1.0;;;;16271;100638;26131;201834.0;2021-06;2021-09;2021;2021.0
Synthego;PDC;70;T2;3.0;S5/S11;2021-06-02;2021-08-25;2021-09-10;;;;;;;;;;100.0;USA;Redwood City;;1.0;;;;16260;100637;26130.0;201833.0;2021-06;2021-09;2021;2021.0
WAD GROUP CO. Ltd;PDC-C;CS;;1.0;S5/S11;2021-06-01;2021-08-24;2021-06-25;Dummy-Kit @ 2021-07-28;REKLAMATION VERWEIGERN, weil super spät abgeholt;;1.0;;CO F1.4;;1;1;24.0;China;Shanghai;;;;;;WSWP20210601SCIENION-1;;26116.0;;2021-06;2021-06;2021;2021.0
WAD GROUP CO. Ltd;PDC-C;CM;;1.0;S5/S11;2021-06-01;2021-08-24;2021-06-25;;REKLAMATION VERWEIGERN, weil super spät abgeholt;;1.0;;CO F1.4;;;1;24.0;China;Shanghai;;;;;;WSWP20210601SCIENION-1;;26116.0;;2021-06;2021-06;2021;2021.0
WAD GROUP CO. Ltd;PDC-C;CL;;1.0;S5/S11;2021-06-01;2021-08-24;2021-06-25;;REKLAMATION VERWEIGERN, weil super spät abgeholt;;1.0;;CO F1.4;;;1;24.0;China;Shanghai;;;;;;WSWP20210601SCIENION-1;;26116.0;;2021-06;2021-06;2021;2021.0
