;customer_id;product_family;size_new;coating_new;nozzle;price_of_nozzle;amount;machine_type;price_of_machine;date_order;date_delivery_is;delivery_time;locality_country;locality_city;replacement_delivery;sales_revenue
1427;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2021-06-24;2021-07-01;7.0;Ireland;Donegal;1.0;750.0
1428;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2021-06-24;2021-07-01;7.0;Ireland;Donegal;1.0;750.0
1429;182;P1;20;B1;P1_20_B1;750;10.0;none;0;2021-06-21;2021-11-01;133.0;Finnland;Espoo;0.0;7500.0
1430;234;P1;40;B2;P1_40_B2;750;4.0;none;0;2021-06-24;2021-10-25;123.0;Germany;Freiburg;0.0;3000.0
1431;198;P1;40;B2;P1_40_B2;750;1.0;none;0;2021-06-21;2021-09-23;94.0;Germany;Renningen;0.0;750.0
1432;220;P1;30;B4;P1_30_B4;800;8.0;none;0;2021-06-08;2021-09-24;108.0;Ireland;Dungloe;0.0;6400.0
1433;193;P1;20;B1;P1_20_B1;750;2.0;none;0;2021-05-28;2021-07-22;55.0;Ireland;Dublin;0.0;1500.0
1434;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2021-06-24;2021-07-12;18.0;Ireland;Donegal;1.0;750.0
1435;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2021-06-24;2021-07-12;18.0;Ireland;Donegal;1.0;750.0
1436;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2021-06-24;2021-07-12;18.0;Ireland;Donegal;1.0;750.0
1437;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2021-06-24;2021-07-12;18.0;Ireland;Donegal;1.0;750.0
1438;2;P1;30;B2;P1_30_B2;750;28.0;none;0;2021-04-01;2021-07-12;102.0;Ireland;Donegal;0.0;21000.0
1439;100;P1;30;B1;P1_30_B1;750;5.0;none;0;2021-04-22;2021-07-14;83.0;USA;Carlsbad;0.0;3750.0
1440;100;P1;30;B1;P1_30_B1;750;10.0;none;0;2021-04-22;2021-07-21;90.0;USA;Carlsbad;0.0;7500.0
1441;140;P1;30;B1;P1_30_B1;750;1.0;none;0;2021-06-25;2021-07-01;6.0;USA;San Francisco;1.0;750.0
1442;140;P1;30;B1;P1_30_B1;750;1.0;none;0;2021-06-25;2021-07-01;6.0;USA;San Francisco;1.0;750.0
1443;140;P1;30;B1;P1_30_B1;750;1.0;none;0;2021-06-25;2021-07-01;6.0;USA;San Francisco;1.0;750.0
1444;140;P1;30;B1;P1_30_B1;750;1.0;none;0;2021-06-25;2021-07-01;6.0;USA;San Francisco;1.0;750.0
1445;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2021-06-24;2021-07-13;19.0;Ireland;Donegal;1.0;750.0
1446;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2021-06-24;2021-07-13;19.0;Ireland;Donegal;1.0;750.0
1447;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2021-06-24;2021-07-13;19.0;Ireland;Donegal;1.0;750.0
1448;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2021-06-24;2021-07-13;19.0;Ireland;Donegal;1.0;750.0
1449;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2021-06-24;2021-07-13;19.0;Ireland;Donegal;1.0;750.0
1450;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2021-06-24;2021-07-13;19.0;Ireland;Donegal;1.0;750.0
1451;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2021-06-24;2021-07-13;19.0;Ireland;Donegal;1.0;750.0
1452;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2021-06-24;2021-07-13;19.0;Ireland;Donegal;1.0;750.0
1453;302;P1;30;B2;P1_30_B2;750;4.0;none;0;2021-04-26;2021-09-10;137.0;Germany;Planegg;0.0;3000.0
1454;2;P1;30;B2;P1_30_B2;750;30.0;none;0;2021-07-01;2021-08-25;55.0;UK;Witney;0.0;22500.0
1455;2;P1;30;B2;P1_30_B2;750;30.0;none;0;2021-06-01;2021-09-02;93.0;Ireland;Donegal;0.0;22500.0
1456;2;P1;30;B2;P1_30_B2;750;10.0;none;0;2021-06-01;2021-09-03;94.0;Ireland;Donegal;0.0;7500.0
1457;2;P1;30;B2;P1_30_B2;750;20.0;none;0;2021-07-01;2021-09-10;71.0;UK;Witney;0.0;15000.0
1458;220;P1;30;B0;P1_30_B0;750;10.0;none;0;2021-04-29;2021-07-08;70.0;Ireland;Dungloe;0.0;7500.0
1459;220;P1;30;B0;P1_30_B0;750;10.0;none;0;2021-06-10;2021-08-30;81.0;Ireland;Dungloe;0.0;7500.0
1460;100;P1;30;B1;P1_30_B1;750;10.0;none;0;2021-06-09;2021-08-04;56.0;USA;Carlsbad;0.0;7500.0
1461;100;P1;30;B1;P1_30_B1;750;10.0;none;0;2021-06-09;2021-08-18;70.0;USA;Carlsbad;0.0;7500.0
1462;100;P1;30;B1;P1_30_B1;750;10.0;none;0;2021-06-09;2021-08-30;82.0;USA;Carlsbad;0.0;7500.0
1463;100;P1;30;B1;P1_30_B1;750;10.0;none;0;2021-06-09;2021-09-30;113.0;USA;Carlsbad;0.0;7500.0
1464;2;P1;30;B2;P1_30_B2;750;25.0;none;0;2021-05-01;2021-07-26;86.0;UK;Witney;0.0;18750.0
1465;313;P1;10;B2;P1_10_B2;750;1.0;none;0;2021-06-23;2021-08-26;64.0;China;Guangzhou;0.0;750.0
1466;313;P1;20;B2;P1_20_B2;750;1.0;none;0;2021-06-23;2021-08-26;64.0;China;Guangzhou;0.0;750.0
1467;195;P1;30;B3;P1_30_B3;750;1.0;none;0;2021-06-26;2021-08-27;62.0;USA;Rochester;0.0;750.0
1468;195;P1;30;B4;P1_30_B4;800;1.0;none;0;2021-06-26;2021-08-27;62.0;USA;Rochester;0.0;800.0
1469;210;P2;C2;B0;P2_C2_B0;700;1.0;none;0;2021-06-28;2021-10-21;115.0;Japan;Tokyo;0.0;700.0
1470;304;P2;C1;B0;P2_C1_B0;700;1.0;none;0;2021-06-28;2021-10-21;115.0;China;Shanghai;0.0;700.0
1471;304;P2;C2;B0;P2_C2_B0;700;1.0;none;0;2021-06-28;2021-10-21;115.0;China;Shanghai;0.0;700.0
1472;304;P2;C3;B0;P2_C3_B0;700;1.0;none;0;2021-06-28;2021-10-21;115.0;China;Shanghai;0.0;700.0
1473;141;P2;C1;B0;P2_C1_B0;700;1.0;M7;55000;2021-06-29;2021-10-15;108.0;South Korea;Suji-gu;0.0;55700.0
1474;141;P2;C2;B0;P2_C2_B0;700;1.0;M7;55000;2021-06-29;2021-10-15;108.0;South Korea;Suji-gu;0.0;55700.0
1475;260;P1;20;B0;P1_20_B0;750;2.0;none;0;2021-06-28;2022-05-04;310.0;USA;San Francisco;0.0;1500.0
1476;260;P1;30;B0;P1_30_B0;750;2.0;none;0;2021-06-28;2022-05-04;310.0;USA;San Francisco;0.0;1500.0
1477;260;P1;50;B0;P1_50_B0;750;2.0;none;0;2021-06-28;2022-05-04;310.0;USA;San Francisco;0.0;1500.0
1478;254;P2;C3;B3;P2_C3_B3;750;1.0;none;0;2021-06-08;2021-08-23;76.0;UK;London;0.0;750.0
1479;313;P3;N3;B2;P3_N3_B2;700;6.0;M1;40000;2021-06-23;2021-09-29;98.0;China;Guangzhou;0.0;44200.0
1480;180;P1;20;B4;P1_20_B4;800;3.0;none;0;2021-07-02;2021-11-18;139.0;Australia;Scoresby;0.0;2400.0
1481;17;P1;40;B3;P1_40_B3;750;10.0;none;0;2021-07-02;2021-10-14;104.0;USA;Fountain Valley;0.0;7500.0
1482;195;P1;30;B1;P1_30_B1;750;2.0;none;0;2021-07-01;2021-08-27;57.0;USA;Rochester;0.0;1500.0
1483;252;P1;20;B2;P1_20_B2;750;3.0;none;0;2021-06-17;2021-11-16;152.0;Israel;Haifa;0.0;2250.0
1484;82;P2;C2;B0;P2_C2_B0;700;2.0;none;0;2021-07-07;2022-06-02;330.0;USA;Norfolk;0.0;1400.0
1485;166;P1;20;B1;P1_20_B1;750;1.0;none;0;2021-07-02;2021-07-13;11.0;USA;New York;1.0;750.0
1486;180;P1;20;B4;P1_20_B4;800;1.0;none;0;2021-07-05;2021-07-14;9.0;Australia;Scoresby;1.0;800.0
1487;180;P1;20;B4;P1_20_B4;800;1.0;none;0;2021-07-05;2021-07-14;9.0;Australia;Scoresby;1.0;800.0
1488;180;P1;20;B4;P1_20_B4;800;1.0;none;0;2021-07-05;2021-07-14;9.0;Australia;Scoresby;1.0;800.0
1489;180;P1;20;B4;P1_20_B4;800;1.0;none;0;2021-07-05;2021-07-14;9.0;Australia;Scoresby;1.0;800.0
1490;284;P1;20;B3;P1_20_B3;750;3.0;none;0;2021-07-06;2022-01-13;191.0;France;Grenoble;0.0;2250.0
1491;191;P1;20;B2;P1_20_B2;750;2.0;none;0;2021-07-08;2021-12-21;166.0;USA;Boston;0.0;1500.0
1492;120;P1;10;B2;P1_10_B2;750;1.0;none;0;2021-06-28;2021-10-20;114.0;Belgium;Leuven;0.0;750.0
1493;120;P1;10;B3;P1_10_B3;750;1.0;none;0;2021-06-28;2021-10-20;114.0;Belgium;Leuven;0.0;750.0
1494;120;P1;30;B2;P1_30_B2;750;1.0;none;0;2021-06-28;2021-10-20;114.0;Belgium;Leuven;0.0;750.0
1495;120;P1;30;B3;P1_30_B3;750;1.0;none;0;2021-06-28;2021-10-20;114.0;Belgium;Leuven;0.0;750.0
1496;49;P1;20;B4;P1_20_B4;800;1.0;none;0;2021-07-13;2022-02-17;219.0;Spain;Barcelona;0.0;800.0
1497;298;P1;20;B3;P1_20_B3;750;4.0;none;0;2021-07-15;2021-12-20;158.0;USA;Nashville;0.0;3000.0
1498;38;P1;10;B1;P1_10_B1;750;1.0;none;0;2021-02-19;2021-07-21;152.0;Italy;Milano;1.0;750.0
1499;307;P1;10;B0;P1_10_B0;750;2.0;M1;40000;2021-02-23;2021-08-05;163.0;Israel;Rehovot;0.0;41500.0
1500;242;P1;30;B3;P1_30_B3;750;1.0;M4;1000000;2021-07-15;2021-07-19;4.0;USA;Mishawaka;1.0;1000750.0
1501;260;P1;30;B3;P1_30_B3;750;1.0;none;0;2021-07-14;2021-07-29;15.0;USA;San Francisco;1.0;750.0
1502;40;P1;10;B1;P1_10_B1;750;1.0;none;0;2021-07-21;2021-08-10;20.0;Germany;Berlin;1.0;750.0
1503;40;P1;10;B1;P1_10_B1;750;1.0;none;0;2021-07-21;2021-08-10;20.0;Germany;Berlin;1.0;750.0
1504;40;P1;10;B1;P1_10_B1;750;1.0;none;0;2021-07-21;2021-08-10;20.0;Germany;Berlin;1.0;750.0
1505;40;P1;10;B1;P1_10_B1;750;1.0;none;0;2021-07-21;2021-08-10;20.0;Germany;Berlin;1.0;750.0
1506;40;P1;10;B1;P1_10_B1;750;1.0;none;0;2021-07-21;2021-08-10;20.0;Germany;Berlin;1.0;750.0
1507;40;P1;10;B1;P1_10_B1;750;1.0;none;0;2021-07-21;2021-08-10;20.0;Germany;Berlin;1.0;750.0
1508;40;P1;10;B1;P1_10_B1;750;1.0;none;0;2021-07-21;2021-08-10;20.0;Germany;Berlin;1.0;750.0
1509;307;P1;30;B4;P1_30_B4;800;2.0;M1;40000;2021-02-23;2021-07-29;156.0;Israel;Rehovot;0.0;41600.0
1510;40;P1;10;B1;P1_10_B1;750;2.0;none;0;2021-07-13;2021-09-10;59.0;Germany;Berlin;0.0;1500.0
1511;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2021-07-05;2021-07-13;8.0;Ireland;Donegal;1.0;750.0
1512;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2021-07-05;2021-07-13;8.0;Ireland;Donegal;1.0;750.0
1513;58;P2;C3;B0;P2_C3_B0;700;1.0;none;0;2021-07-06;2021-07-21;15.0;France;Lyon;1.0;700.0
1514;20;P1;20;B1;P1_20_B1;750;6.0;none;0;2021-07-16;2021-11-05;112.0;USA;Tempe;0.0;4500.0
1515;20;P1;20;B2;P1_20_B2;750;9.0;none;0;2021-07-16;2021-10-28;104.0;USA;Tempe;0.0;6750.0
1516;3;P1;20;B2;P1_20_B2;750;1.0;none;0;2021-07-13;2021-08-18;36.0;Netherlands;Amsterdam;0.0;750.0
1517;207;P1;20;B4;P1_20_B4;800;8.0;M3;100000;2021-07-16;2021-10-19;95.0;USA;Plymouth;0.0;106400.0
1518;254;P2;C3;B0;P2_C3_B0;700;1.0;none;0;2021-07-15;2022-01-31;200.0;UK;London;0.0;700.0
1519;177;P1;10;B1;P1_10_B1;750;1.0;none;0;2021-07-05;2022-03-18;256.0;Belgium;Heverlee;0.0;750.0
1520;301;P1;10;B3;P1_10_B3;750;2.0;none;0;2021-07-19;2021-10-08;81.0;UK;London;0.0;1500.0
1521;58;P1;X3;B0;P1_X3_B0;50;20.0;none;0;2021-07-21;2021-09-17;58.0;France;Lyon;0.0;1000.0
1522;193;P1;20;B1;P1_20_B1;750;1.0;none;0;2021-05-28;2022-01-18;235.0;Ireland;Dublin;0.0;750.0
1523;236;P1;30;B1;P1_30_B1;750;4.0;none;0;2021-07-23;2022-05-05;286.0;Germany;Berlin;0.0;3000.0
1524;236;P1;30;B4;P1_30_B4;800;1.0;none;0;2021-07-23;2021-07-30;7.0;Germany;Berlin;0.0;800.0
1525;302;P1;30;B2;P1_30_B2;750;4.0;none;0;2021-04-26;2022-01-06;255.0;Germany;Planegg;0.0;3000.0
1526;198;P1;10;B1;P1_10_B1;750;1.0;none;0;2021-06-21;2021-10-13;114.0;Germany;Renningen;0.0;750.0
1527;109;P1;20;B3;P1_20_B3;750;1.0;none;0;2021-07-21;2021-11-10;112.0;Switzerland;Sion;0.0;750.0
1528;236;P1;30;B4;P1_30_B4;800;1.0;none;0;2021-08-03;2021-08-03;0.0;Germany;Berlin;0.0;800.0
1529;197;P1;X1;B0;P1_X1_B0;50;3.0;none;0;2021-07-19;2021-11-05;109.0;South Korea;Seoul;0.0;150.0
1530;74;P1;20;B3;P1_20_B3;750;2.0;none;0;2021-07-21;2021-10-29;100.0;Germany;Neuss;0.0;1500.0
1531;270;P1;40;B2;P1_40_B2;750;1.0;none;0;2021-05-24;2022-03-04;284.0;UK;Nottingham;0.0;750.0
1532;2;P1;50;B3;P1_50_B3;750;5.0;none;0;2021-07-23;2021-10-26;95.0;USA;Alameda;0.0;3750.0
1533;229;P1;10;B4;P1_10_B4;850;1.0;none;0;2021-07-25;2021-10-26;93.0;China;Hongkong;0.0;850.0
1534;226;P2;C2;B0;P2_C2_B0;700;2.0;M8;60000;2021-07-02;2021-10-29;119.0;Germany;Mannheim;0.0;61400.0
1535;209;P1;30;B1;P1_30_B1;750;2.0;none;0;2021-07-26;2021-10-15;81.0;UK;Newcastle;0.0;1500.0
1536;290;P1;30;B1;P1_30_B1;750;1.0;M1;40000;2021-07-09;2021-10-15;98.0;UK;York;0.0;40750.0
1537;231;P1;10;B0;P1_10_B0;750;4.0;M5;55000;2021-07-26;2021-12-07;134.0;USA;Menlo Park;0.0;58000.0
1538;231;P1;10;B1;P1_10_B1;750;2.0;M5;55000;2021-07-26;2022-02-04;193.0;USA;Menlo Park;0.0;56500.0
1539;231;P1;10;B2;P1_10_B2;750;2.0;M5;55000;2021-07-26;2021-12-20;147.0;USA;Menlo Park;0.0;56500.0
1540;231;P1;10;B3;P1_10_B3;750;2.0;M5;55000;2021-07-26;2021-12-20;147.0;USA;Menlo Park;0.0;56500.0
1541;231;P1;10;B4;P1_10_B4;850;2.0;M5;55000;2021-07-26;2022-03-24;241.0;USA;Menlo Park;0.0;56700.0
1542;185;P1;40;B4;P1_40_B4;800;2.0;none;0;2021-07-20;2021-12-28;161.0;USA;New York;0.0;1600.0
1543;191;P1;20;B2;P1_20_B2;750;2.0;none;0;2021-07-28;2021-12-21;146.0;USA;Boston;0.0;1500.0
1544;16;P1;20;B0;P1_20_B0;750;3.0;none;0;2021-07-29;2022-05-03;278.0;Canada;Toronto;0.0;2250.0
1545;103;P1;30;B1;P1_30_B1;750;1.0;none;0;2021-07-27;2022-02-01;189.0;USA;Sunnyvale;0.0;750.0
1546;260;P1;30;B0;P1_30_B0;750;2.0;none;0;2021-07-29;2022-05-27;302.0;USA;San Francisco;0.0;1500.0
1547;317;P1;40;B0;P1_40_B0;750;4.0;none;0;2021-07-30;2021-12-08;131.0;Spain;San Sebastian;0.0;3000.0
1548;237;P2;C2;B0;P2_C2_B0;700;2.0;M7;55000;2021-07-29;2021-12-23;147.0;USA;Phoenix;0.0;56400.0
1549;237;P2;C3;B0;P2_C3_B0;700;1.0;M7;55000;2021-07-29;2021-12-23;147.0;USA;Phoenix;0.0;55700.0
1550;237;P1;30;B0;P1_30_B0;750;2.0;M7;55000;2021-07-29;2021-12-23;147.0;USA;Phoenix;0.0;56500.0
1551;237;P2;C2;B0;P2_C2_B0;700;2.0;M7;55000;2021-07-29;2021-12-28;152.0;USA;Phoenix;0.0;56400.0
1552;237;P2;C3;B0;P2_C3_B0;700;1.0;M7;55000;2021-07-29;2021-12-28;152.0;USA;Phoenix;0.0;55700.0
1553;237;P1;30;B0;P1_30_B0;750;2.0;M7;55000;2021-07-29;2021-12-28;152.0;USA;Phoenix;0.0;56500.0
1554;193;P1;20;B1;P1_20_B1;750;5.0;M4;1000000;2020-10-12;2021-08-18;310.0;Ireland;Dublin;0.0;1003750.0
1555;2;P1;30;B2;P1_30_B2;750;30.0;none;0;2021-07-01;2021-09-23;84.0;UK;Witney;0.0;22500.0
1556;193;P1;20;B1;P1_20_B1;750;11.0;M4;1000000;2020-10-12;2021-09-10;333.0;Ireland;Dublin;0.0;1008250.0
1557;2;P1;30;B2;P1_30_B2;750;20.0;none;0;2021-08-01;2021-10-08;68.0;UK;Witney;0.0;15000.0
1558;2;P1;30;B2;P1_30_B2;750;20.0;none;0;2021-08-01;2021-10-18;78.0;UK;Witney;0.0;15000.0
1559;238;P1;20;B1;P1_20_B1;750;2.0;none;0;2021-08-02;2021-08-19;17.0;UK;Chichester;0.0;1500.0
1560;141;P2;C2;B0;P2_C2_B0;700;4.0;none;0;2021-08-02;2022-01-13;164.0;South Korea;Suji-gu;0.0;2800.0
1561;197;P1;X1;B0;P1_X1_B0;50;4.0;none;0;2021-07-30;2021-12-06;129.0;South Korea;Seoul;0.0;200.0
1562;127;P1;30;B2;P1_30_B2;750;1.0;none;0;2021-08-05;2021-08-23;18.0;Lithuania;Vilnius;1.0;750.0
1563;301;P1;30;B3;P1_30_B3;750;3.0;none;0;2021-08-04;2021-11-22;110.0;UK;London;0.0;2250.0
1564;3;P1;20;B2;P1_20_B2;750;1.0;none;0;2021-08-06;2021-12-17;133.0;Netherlands;Amsterdam;0.0;750.0
1565;76;P1;10;B1;P1_10_B1;750;2.0;none;0;2021-08-04;2022-01-18;167.0;Germany;Planegg;0.0;1500.0
1566;182;P1;20;B1;P1_20_B1;750;8.0;none;0;2021-08-06;2022-01-05;152.0;Finnland;Espoo;0.0;6000.0
1567;255;P1;10;B3;P1_10_B3;750;4.0;none;0;2021-08-04;2022-04-08;247.0;USA;Cambridge;0.0;3000.0
1568;131;P1;20;B1;P1_20_B1;750;6.0;none;0;2021-08-02;2021-11-01;91.0;USA;Sunnyvale;0.0;4500.0
1569;207;P1;20;B4;P1_20_B4;800;4.0;none;0;2021-08-09;2021-10-19;71.0;USA;Plymouth;0.0;3200.0
1570;207;P1;20;B4;P1_20_B4;800;4.0;none;0;2021-11-01;2021-11-08;7.0;USA;Plymouth;0.0;3200.0
1571;207;P1;20;B4;P1_20_B4;800;4.0;none;0;2021-12-01;2021-12-16;15.0;USA;Plymouth;0.0;3200.0
1572;207;P1;20;B4;P1_20_B4;800;4.0;none;0;2022-01-01;2022-02-25;55.0;USA;Plymouth;0.0;3200.0
1573;207;P1;20;B4;P1_20_B4;800;4.0;none;0;2022-02-01;2022-03-04;31.0;USA;Plymouth;0.0;3200.0
1574;207;P1;20;B4;P1_20_B4;800;4.0;none;0;2022-03-01;2022-03-25;24.0;USA;Plymouth;0.0;3200.0
1575;207;P1;20;B4;P1_20_B4;800;4.0;none;0;2022-04-01;2022-04-13;12.0;USA;Plymouth;0.0;3200.0
1576;207;P1;20;B4;P1_20_B4;800;4.0;none;0;2022-05-01;2022-05-10;9.0;USA;Plymouth;0.0;3200.0
1577;207;P1;20;B4;P1_20_B4;800;4.0;none;0;2022-06-01;2022-07-14;43.0;USA;Plymouth;0.0;3200.0
1578;207;P1;20;B4;P1_20_B4;800;4.0;none;0;2022-07-01;2022-07-20;19.0;USA;Plymouth;0.0;3200.0
1579;207;P1;20;B4;P1_20_B4;800;4.0;none;0;2022-08-01;2022-08-02;1.0;USA;Plymouth;0.0;3200.0
1580;307;P1;10;B0;P1_10_B0;750;6.0;none;0;2021-08-05;2021-12-03;120.0;Israel;Rehovot;0.0;4500.0
1581;307;P1;X5;B0;P1_X5_B0;50;2.0;none;0;2021-08-05;2021-10-07;63.0;Israel;Rehovot;0.0;100.0
1582;288;P1;20;B4;P1_20_B4;800;4.0;none;0;2021-08-11;2021-11-26;107.0;USA;Rochester;0.0;3200.0
1583;114;P1;10;B1;P1_10_B1;750;1.0;none;0;2021-08-12;2022-01-25;166.0;USA;Boxborough;0.0;750.0
1584;114;P1;30;B1;P1_30_B1;750;4.0;none;0;2021-08-12;2022-01-25;166.0;USA;Boxborough;0.0;3000.0
1585;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2021-08-09;2021-08-12;3.0;Ireland;Donegal;1.0;750.0
1586;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2021-08-09;2021-08-12;3.0;Ireland;Donegal;1.0;750.0
1587;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2021-08-09;2021-08-12;3.0;Ireland;Donegal;1.0;750.0
1588;182;P1;30;B4;P1_30_B4;800;1.0;none;0;2021-08-13;2021-08-19;6.0;Finnland;Espoo;1.0;800.0
1589;182;P1;30;B4;P1_30_B4;800;1.0;none;0;2021-08-13;2021-08-19;6.0;Finnland;Espoo;1.0;800.0
1590;238;P1;20;B1;P1_20_B1;750;2.0;none;0;2021-08-02;2021-08-19;17.0;UK;Chichester;0.0;1500.0
1591;146;P1;40;B4;P1_40_B4;800;2.0;none;0;2021-08-11;2021-08-26;15.0;Germany;Karlsruhe;0.0;1600.0
1592;236;P1;30;B4;P1_30_B4;800;1.0;none;0;2021-08-18;2021-08-18;0.0;Germany;Berlin;0.0;800.0
1593;222;P1;20;B1;P1_20_B1;750;8.0;none;0;2021-03-19;2021-08-30;164.0;USA;Peachtree Corners;0.0;6000.0
1594;207;P1;20;B4;P1_20_B4;800;4.0;none;0;2021-04-24;2021-09-10;139.0;USA;Plymouth;0.0;3200.0
1605;182;P1;20;B1;P1_20_B1;750;1.0;none;0;2021-08-09;2021-08-20;11.0;Finnland;Espoo;1.0;750.0
1606;182;P1;20;B1;P1_20_B1;750;1.0;none;0;2021-08-09;2021-08-20;11.0;Finnland;Espoo;1.0;750.0
1607;182;P1;20;B1;P1_20_B1;750;1.0;none;0;2021-08-09;2021-08-20;11.0;Finnland;Espoo;1.0;750.0
1608;182;P1;20;B1;P1_20_B1;750;1.0;none;0;2021-08-09;2021-08-20;11.0;Finnland;Espoo;1.0;750.0
1609;182;P1;20;B1;P1_20_B1;750;1.0;none;0;2021-08-09;2021-08-20;11.0;Finnland;Espoo;1.0;750.0
1610;182;P1;20;B1;P1_20_B1;750;1.0;none;0;2021-08-09;2021-08-20;11.0;Finnland;Espoo;1.0;750.0
1611;182;P1;20;B1;P1_20_B1;750;1.0;none;0;2021-08-09;2021-08-20;11.0;Finnland;Espoo;1.0;750.0
1612;182;P1;20;B1;P1_20_B1;750;1.0;none;0;2021-08-09;2021-08-20;11.0;Finnland;Espoo;1.0;750.0
1613;182;P1;20;B1;P1_20_B1;750;1.0;none;0;2021-08-09;2021-08-20;11.0;Finnland;Espoo;1.0;750.0
1614;182;P1;20;B1;P1_20_B1;750;1.0;none;0;2021-08-09;2021-08-20;11.0;Finnland;Espoo;1.0;750.0
1615;182;P1;20;B1;P1_20_B1;750;1.0;none;0;2021-08-09;2021-08-23;14.0;Finnland;Espoo;1.0;750.0
1616;182;P1;20;B1;P1_20_B1;750;1.0;none;0;2021-08-09;2021-08-23;14.0;Finnland;Espoo;1.0;750.0
1617;182;P1;20;B1;P1_20_B1;750;1.0;none;0;2021-08-20;2021-08-23;3.0;Finnland;Espoo;1.0;750.0
1618;182;P1;20;B1;P1_20_B1;750;1.0;none;0;2021-08-20;2021-08-23;3.0;Finnland;Espoo;1.0;750.0
1619;182;P1;20;B1;P1_20_B1;750;1.0;none;0;2021-08-20;2021-08-23;3.0;Finnland;Espoo;1.0;750.0
1620;182;P1;20;B1;P1_20_B1;750;1.0;none;0;2021-08-20;2021-08-23;3.0;Finnland;Espoo;1.0;750.0
1621;182;P1;20;B1;P1_20_B1;750;1.0;none;0;2021-08-20;2021-08-23;3.0;Finnland;Espoo;1.0;750.0
1622;182;P1;20;B1;P1_20_B1;750;1.0;none;0;2021-08-20;2021-08-23;3.0;Finnland;Espoo;1.0;750.0
1623;182;P1;20;B1;P1_20_B1;750;1.0;none;0;2021-08-20;2021-08-23;3.0;Finnland;Espoo;1.0;750.0
1624;182;P1;20;B1;P1_20_B1;750;1.0;none;0;2021-08-20;2021-08-23;3.0;Finnland;Espoo;1.0;750.0
1636;169;P3;N1;B2;P3_N1_B2;700;5.0;M1;40000;2021-04-21;2021-11-02;195.0;USA;Brisbane;0.0;43500.0
1637;169;P3;N2;B2;P3_N2_B2;700;1.0;M1;40000;2021-04-21;2021-09-30;162.0;USA;Brisbane;0.0;40700.0
1638;53;P1;10;B1;P1_10_B1;750;2.0;none;0;2021-08-11;2021-11-24;105.0;USA;Pasadena;0.0;1500.0
1639;53;P1;10;B2;P1_10_B2;750;2.0;none;0;2021-08-11;2021-11-24;105.0;USA;Pasadena;0.0;1500.0
1640;53;P1;10;B3;P1_10_B3;750;2.0;none;0;2021-08-11;2022-03-21;222.0;USA;Pasadena;0.0;1500.0
1641;53;P1;20;B1;P1_20_B1;750;2.0;none;0;2021-08-11;2021-11-24;105.0;USA;Pasadena;0.0;1500.0
1642;53;P1;20;B2;P1_20_B2;750;2.0;none;0;2021-08-11;2021-11-24;105.0;USA;Pasadena;0.0;1500.0
1643;53;P1;20;B3;P1_20_B3;750;2.0;none;0;2021-08-11;2021-11-24;105.0;USA;Pasadena;0.0;1500.0
1645;58;P2;C2;B0;P2_C2_B0;700;4.0;none;0;2021-08-06;2022-06-17;315.0;France;Lyon;0.0;2800.0
1647;58;P2;C2;B1;P2_C2_B1;750;1.0;none;0;2021-08-06;2022-02-25;203.0;France;Lyon;0.0;750.0
1648;58;P2;C2;B2;P2_C2_B2;700;1.0;none;0;2021-08-06;2022-02-25;203.0;France;Lyon;0.0;700.0
1649;58;P2;C2;B3;P2_C2_B3;700;3.0;none;0;2021-08-06;2022-02-25;203.0;France;Lyon;0.0;2100.0
1650;58;P2;C2;B4;P2_C2_B4;700;1.0;none;0;2021-08-06;2022-02-25;203.0;France;Lyon;0.0;700.0
1651;58;P2;C3;B3;P2_C3_B3;750;5.0;none;0;2021-08-06;2022-02-25;203.0;France;Lyon;0.0;3750.0
1652;58;P2;C3;B4;P2_C3_B4;750;1.0;none;0;2021-08-06;2022-02-25;203.0;France;Lyon;0.0;750.0
1654;58;P1;50;B3;P1_50_B3;750;1.0;none;0;2021-08-06;2022-02-25;203.0;France;Lyon;0.0;750.0
1655;58;P1;50;B4;P1_50_B4;800;1.0;none;0;2021-08-06;2022-05-06;273.0;France;Lyon;0.0;800.0
1656;8;P2;C2;B0;P2_C2_B0;700;1.0;none;0;2021-08-12;2021-12-17;127.0;UK;Cambridge;0.0;700.0
